source,destination,timestamp,state_label,w
181,223,332,0,0.0
156,144,336,0,0.0
144,76,337,0,0.0
76,156,338,0,0.0
109,144,345,0,0.0
144,68,346,0,0.0
68,109,347,0,0.0
159,172,347,0,0.0
172,245,348,0,0.0
245,159,349,0,0.0
69,99,353,0,0.0
99,36,354,0,0.0
36,69,355,0,0.0
224,120,359,0,0.0
120,228,360,0,0.0
228,224,361,0,0.0
72,184,363,0,0.0
184,90,364,0,0.0
90,72,365,0,0.0
111,10,368,0,0.0
10,207,369,0,0.0
207,111,370,0,0.0
90,18,373,0,0.0
18,78,374,0,0.0
78,90,375,0,0.0
149,71,377,0,0.0
71,243,378,0,0.0
243,149,379,0,0.0
201,104,381,0,0.0
104,21,382,0,0.0
21,201,383,0,0.0
190,138,385,0,0.0
138,225,386,0,0.0
225,190,387,0,0.0
51,57,387,0,0.0
57,39,388,0,0.0
39,51,389,0,0.0
49,95,389,0,0.0
95,209,390,0,0.0
209,49,391,0,0.0
87,40,391,0,0.0
40,13,392,0,0.0
13,87,393,0,0.0
81,16,397,0,0.0
16,93,398,0,0.0
93,81,399,0,0.0
76,2,400,0,0.0
2,25,401,0,0.0
25,76,402,0,0.0
158,104,404,0,0.0
104,72,405,0,0.0
148,13,405,0,0.0
72,158,406,0,0.0
13,0,406,0,0.0
0,148,407,0,0.0
175,192,409,0,0.0
192,204,410,0,0.0
204,175,411,0,0.0
38,174,416,0,0.0
174,243,417,0,0.0
243,38,418,0,0.0
201,102,419,0,0.0
102,100,420,0,0.0
100,201,421,0,0.0
143,14,423,0,0.0
14,112,424,0,0.0
112,143,425,0,0.0
92,161,432,0,0.0
161,123,433,0,0.0
123,92,434,0,0.0
127,100,439,0,0.0
100,38,440,0,0.0
38,127,441,0,0.0
37,183,442,0,0.0
183,17,443,0,0.0
17,37,444,0,0.0
97,182,448,0,0.0
182,155,449,0,0.0
155,97,450,0,0.0
14,77,454,0,0.0
77,22,455,0,0.0
22,14,456,0,0.0
143,167,459,0,0.0
167,119,460,0,0.0
119,143,461,0,0.0
233,70,463,0,0.0
70,49,464,0,0.0
132,12,464,0,0.0
49,233,465,0,0.0
12,16,465,0,0.0
16,132,466,0,0.0
92,25,471,0,0.0
25,240,472,0,0.0
240,92,473,0,0.0
238,114,476,0,0.0
114,31,477,0,0.0
31,238,478,0,0.0
203,55,481,0,0.0
55,73,482,0,0.0
73,203,483,0,0.0
80,194,488,0,0.0
194,227,489,0,0.0
227,80,490,0,0.0
6,22,493,0,0.0
22,232,494,0,0.0
232,6,495,0,0.0
177,221,495,0,0.0
221,176,496,0,0.0
176,177,497,0,0.0
95,41,498,0,0.0
41,229,499,0,0.0
229,95,500,0,0.0
233,237,507,0,0.0
237,46,508,0,0.0
46,233,509,0,0.0
195,140,513,0,0.0
140,88,514,0,0.0
88,195,515,0,0.0
65,248,521,0,0.0
248,8,522,0,0.0
8,65,523,0,0.0
156,231,526,0,0.0
231,35,527,0,0.0
35,156,528,0,0.0
78,101,530,0,0.0
101,209,531,0,0.0
209,78,532,0,0.0
131,191,533,0,0.0
191,230,534,0,0.0
230,131,535,0,0.0
222,99,541,0,0.0
99,191,542,0,0.0
191,222,543,0,0.0
146,170,548,0,0.0
170,149,549,0,0.0
149,146,550,0,0.0
146,135,553,0,0.0
135,13,554,0,0.0
13,146,555,0,0.0
150,228,560,0,0.0
228,125,561,0,0.0
125,150,562,0,0.0
93,44,562,0,0.0
44,99,563,0,0.0
99,93,564,0,0.0
178,243,570,0,0.0
243,164,571,0,0.0
164,178,572,0,0.0
42,204,576,0,0.0
204,11,577,0,0.0
11,42,578,0,0.0
63,142,581,0,0.0
142,99,582,0,0.0
99,63,583,0,0.0
148,226,587,0,0.0
226,73,588,0,0.0
73,148,589,0,0.0
179,94,596,0,0.0
94,157,597,0,0.0
157,179,598,0,0.0
11,186,606,0,0.0
186,204,607,0,0.0
204,11,608,0,0.0
77,208,613,0,0.0
208,80,614,0,0.0
80,77,615,0,0.0
11,104,620,0,0.0
104,92,621,0,0.0
92,11,622,0,0.0
87,241,628,0,0.0
241,100,629,0,0.0
100,87,630,0,0.0
104,165,633,0,0.0
165,179,634,0,0.0
179,104,635,0,0.0
117,161,638,0,0.0
161,86,639,0,0.0
86,117,640,0,0.0
9,181,642,0,0.0
181,34,643,0,0.0
34,9,644,0,0.0
149,56,644,0,0.0
56,77,645,0,0.0
77,149,646,0,0.0
41,81,647,0,0.0
81,100,648,0,0.0
100,41,649,0,0.0
84,239,653,0,0.0
239,74,654,0,0.0
74,84,655,0,0.0
120,114,662,0,0.0
114,86,663,0,0.0
86,120,664,0,0.0
182,220,665,0,0.0
220,137,666,0,0.0
137,182,667,0,0.0
153,202,673,0,0.0
202,69,674,0,0.0
69,153,675,0,0.0
191,173,679,0,0.0
173,209,680,0,0.0
209,191,681,0,0.0
20,169,683,0,0.0
169,125,684,0,0.0
125,20,685,0,0.0
128,212,690,0,0.0
212,23,691,0,0.0
23,128,692,0,0.0
137,87,697,0,0.0
87,163,698,0,0.0
163,137,699,0,0.0
229,77,702,0,0.0
77,26,703,0,0.0
26,229,704,0,0.0
69,207,709,0,0.0
207,142,710,0,0.0
142,69,711,0,0.0
120,110,713,0,0.0
110,106,714,0,0.0
106,120,715,0,0.0
63,93,721,0,0.0
93,39,722,0,0.0
39,63,723,0,0.0
181,169,726,0,0.0
169,3,727,0,0.0
3,181,728,0,0.0
10,21,731,0,0.0
21,50,732,0,0.0
50,10,733,0,0.0
102,187,738,0,0.0
187,214,739,0,0.0
214,102,740,0,0.0
91,56,743,0,0.0
56,107,744,0,0.0
107,91,745,0,0.0
76,179,749,0,0.0
179,179,750,0,0.0
179,76,751,0,0.0
197,63,751,0,0.0
63,39,752,0,0.0
39,197,753,0,0.0
8,128,756,0,0.0
128,122,757,0,0.0
122,8,758,0,0.0
39,98,758,0,0.0
98,59,759,0,0.0
59,39,760,0,0.0
59,84,765,0,0.0
84,96,766,0,0.0
96,59,767,0,0.0
47,10,773,0,0.0
10,83,774,0,0.0
83,47,775,0,0.0
33,247,778,0,0.0
247,235,779,0,0.0
235,33,780,0,0.0
55,118,783,0,0.0
118,118,784,0,0.0
118,55,785,0,0.0
23,147,788,0,0.0
147,20,789,0,0.0
20,23,790,0,0.0
94,45,791,0,0.0
45,66,792,0,0.0
66,94,793,0,0.0
135,74,795,0,0.0
208,141,795,0,0.0
74,73,796,0,0.0
141,174,796,0,0.0
73,135,797,0,0.0
174,208,797,0,0.0
244,203,800,0,0.0
203,220,801,0,0.0
220,244,802,0,0.0
247,114,805,0,0.0
114,81,806,0,0.0
81,247,807,0,0.0
8,117,810,0,0.0
117,166,811,0,0.0
166,8,812,0,0.0
49,60,813,0,0.0
60,149,814,0,0.0
149,49,815,0,0.0
125,67,817,0,0.0
67,60,818,0,0.0
60,125,819,0,0.0
9,128,822,0,0.0
128,175,823,0,0.0
175,9,824,0,0.0
240,207,824,0,0.0
207,140,825,0,0.0
140,240,826,0,0.0
138,129,829,0,0.0
129,6,830,0,0.0
6,138,831,0,0.0
162,187,836,0,0.0
187,86,837,0,0.0
86,162,838,0,0.0
188,8,841,0,0.0
8,91,842,0,0.0
91,188,843,0,0.0
212,215,843,0,0.0
215,132,844,0,0.0
132,212,845,0,0.0
216,164,849,0,0.0
164,139,850,0,0.0
139,216,851,0,0.0
182,220,851,0,0.0
220,163,852,0,0.0
163,182,853,0,0.0
186,73,857,0,0.0
73,155,858,0,0.0
155,186,859,0,0.0
224,171,861,0,0.0
171,142,862,0,0.0
142,224,863,0,0.0
79,209,865,0,0.0
209,124,866,0,0.0
124,79,867,0,0.0
87,239,874,0,0.0
239,129,875,0,0.0
129,87,876,0,0.0
57,185,879,0,0.0
185,188,880,0,0.0
188,57,881,0,0.0
167,214,882,0,0.0
214,7,883,0,0.0
7,167,884,0,0.0
74,172,888,0,0.0
172,151,889,0,0.0
151,74,890,0,0.0
141,235,891,0,0.0
235,226,892,0,0.0
226,141,893,0,0.0
249,58,895,0,0.0
58,136,896,0,0.0
136,249,897,0,0.0
154,57,900,0,0.0
57,235,901,0,0.0
235,154,902,0,0.0
218,138,904,0,0.0
138,103,905,0,0.0
103,218,906,0,0.0
202,49,910,0,0.0
49,30,911,0,0.0
30,202,912,0,0.0
183,6,915,0,0.0
6,133,916,0,0.0
133,183,917,0,0.0
66,97,918,0,0.0
97,155,919,0,0.0
155,66,920,0,0.0
56,88,925,0,0.0
88,205,926,0,0.0
205,56,927,0,0.0
192,25,928,0,0.0
25,74,929,0,0.0
74,192,930,0,0.0
153,49,931,0,0.0
49,49,932,0,0.0
49,153,933,0,0.0
3,165,934,0,0.0
165,69,935,0,0.0
69,3,936,0,0.0
166,166,939,0,0.0
166,134,940,0,0.0
134,166,941,0,0.0
7,43,946,0,0.0
43,95,947,0,0.0
95,7,948,0,0.0
31,44,952,0,0.0
44,52,953,0,0.0
52,31,954,0,0.0
151,228,955,0,0.0
228,30,956,0,0.0
30,151,957,0,0.0
181,208,961,0,0.0
208,25,962,0,0.0
25,181,963,0,0.0
58,207,965,0,0.0
207,29,966,0,0.0
29,58,967,0,0.0
221,89,968,0,0.0
89,174,969,0,0.0
174,221,970,0,0.0
17,147,975,0,0.0
147,1,976,0,0.0
220,29,976,0,0.0
1,17,977,0,0.0
29,216,977,0,0.0
216,220,978,0,0.0
13,138,981,0,0.0
138,196,982,0,0.0
196,13,983,0,0.0
29,140,988,0,0.0
140,213,989,0,0.0
213,29,990,0,0.0
235,35,995,0,0.0
35,212,996,0,0.0
212,235,997,0,0.0
168,47,1000,0,0.0
47,73,1001,0,0.0
73,168,1002,0,0.0
58,153,1004,0,0.0
153,21,1005,0,0.0
21,58,1006,0,0.0
81,158,1014,0,0.0
158,50,1015,0,0.0
50,81,1016,0,0.0
98,241,1020,0,0.0
241,47,1021,0,0.0
47,98,1022,0,0.0
231,248,1025,0,0.0
248,137,1026,0,0.0
137,231,1027,0,0.0
115,101,1030,0,0.0
101,17,1031,0,0.0
17,115,1032,0,0.0
134,204,1032,0,0.0
204,243,1033,0,0.0
243,134,1034,0,0.0
178,144,1034,0,0.0
144,149,1035,0,0.0
149,178,1036,0,0.0
91,106,1037,0,0.0
106,35,1038,0,0.0
35,91,1039,0,0.0
112,97,1041,0,0.0
97,226,1042,0,0.0
226,112,1043,0,0.0
249,36,1046,0,0.0
36,170,1047,0,0.0
170,249,1048,0,0.0
190,55,1049,0,0.0
55,40,1050,0,0.0
40,190,1051,0,0.0
84,183,1053,0,0.0
183,49,1054,0,0.0
49,84,1055,0,0.0
218,116,1058,0,0.0
116,57,1059,0,0.0
57,218,1060,0,0.0
129,89,1061,0,0.0
89,209,1062,0,0.0
209,129,1063,0,0.0
127,230,1066,0,0.0
230,119,1067,0,0.0
56,182,1067,0,0.0
119,127,1068,0,0.0
182,46,1068,0,0.0
46,56,1069,0,0.0
151,32,1071,0,0.0
32,110,1072,0,0.0
110,151,1073,0,0.0
179,42,1075,0,0.0
42,86,1076,0,0.0
86,179,1077,0,0.0
97,4,1083,0,0.0
4,66,1084,0,0.0
66,97,1085,0,0.0
202,241,1087,0,0.0
241,71,1088,0,0.0
71,202,1089,0,0.0
23,48,1093,0,0.0
48,10,1094,0,0.0
10,23,1095,0,0.0
3,76,1096,0,0.0
76,12,1097,0,0.0
12,3,1098,0,0.0
205,11,1099,0,0.0
11,94,1100,0,0.0
94,205,1101,0,0.0
198,130,1105,0,0.0
130,231,1106,0,0.0
231,198,1107,0,0.0
213,193,1114,0,0.0
193,7,1115,0,0.0
7,213,1116,0,0.0
14,99,1124,0,0.0
99,133,1125,0,0.0
133,14,1126,0,0.0
21,241,1127,0,0.0
241,95,1128,0,0.0
95,21,1129,0,0.0
102,16,1130,0,0.0
16,231,1131,0,0.0
231,102,1132,0,0.0
102,95,1135,0,0.0
95,153,1136,0,0.0
153,102,1137,0,0.0
208,72,1141,0,0.0
72,13,1142,0,0.0
13,208,1143,0,0.0
9,127,1152,0,0.0
127,186,1153,0,0.0
186,9,1154,0,0.0
17,233,1158,0,0.0
233,87,1159,0,0.0
87,17,1160,0,0.0
208,239,1163,0,0.0
239,115,1164,0,0.0
115,208,1165,0,0.0
168,35,1170,0,0.0
35,169,1171,0,0.0
169,168,1172,0,0.0
90,3,1175,0,0.0
3,88,1176,0,0.0
88,90,1177,0,0.0
28,19,1180,0,0.0
19,123,1181,0,0.0
205,67,1181,0,0.0
123,28,1182,0,0.0
67,32,1182,0,0.0
32,205,1183,0,0.0
229,200,1183,0,0.0
200,67,1184,0,0.0
67,229,1185,0,0.0
225,139,1190,0,0.0
139,138,1191,0,0.0
138,225,1192,0,0.0
27,25,1196,0,0.0
25,133,1197,0,0.0
133,27,1198,0,0.0
137,174,1202,0,0.0
174,133,1203,0,0.0
133,137,1204,0,0.0
50,152,1206,0,0.0
152,170,1207,0,0.0
170,50,1208,0,0.0
8,190,1211,0,0.0
190,48,1212,0,0.0
48,8,1213,0,0.0
161,178,1214,0,0.0
178,182,1215,0,0.0
182,161,1216,0,0.0
16,17,1218,0,0.0
17,151,1219,0,0.0
151,16,1220,0,0.0
70,23,1221,0,0.0
23,108,1222,0,0.0
108,70,1223,0,0.0
24,9,1227,0,0.0
9,238,1228,0,0.0
238,24,1229,0,0.0
187,145,1229,0,0.0
145,154,1230,0,0.0
154,187,1231,0,0.0
176,209,1234,0,0.0
209,246,1235,0,0.0
246,176,1236,0,0.0
116,162,1239,0,0.0
162,39,1240,0,0.0
145,134,1240,0,0.0
39,116,1241,0,0.0
134,83,1241,0,0.0
83,145,1242,0,0.0
175,217,1244,0,0.0
217,139,1245,0,0.0
139,175,1246,0,0.0
239,232,1248,0,0.0
232,32,1249,0,0.0
32,239,1250,0,0.0
146,51,1254,0,0.0
51,183,1255,0,0.0
183,146,1256,0,0.0
98,71,1259,0,0.0
71,190,1260,0,0.0
162,128,1260,0,0.0
190,98,1261,0,0.0
128,241,1261,0,0.0
241,162,1262,0,0.0
83,36,1265,0,0.0
36,58,1266,0,0.0
58,83,1267,0,0.0
94,22,1270,0,0.0
22,65,1271,0,0.0
65,94,1272,0,0.0
33,78,1276,0,0.0
78,50,1277,0,0.0
50,33,1278,0,0.0
23,81,1279,0,0.0
81,186,1280,0,0.0
186,23,1281,0,0.0
184,170,1285,0,0.0
170,189,1286,0,0.0
189,184,1287,0,0.0
203,21,1290,0,0.0
21,214,1291,0,0.0
214,203,1292,0,0.0
12,67,1293,0,0.0
67,55,1294,0,0.0
55,12,1295,0,0.0
212,35,1296,0,0.0
35,71,1297,0,0.0
71,212,1298,0,0.0
192,207,1303,0,0.0
207,62,1304,0,0.0
62,192,1305,0,0.0
94,168,1311,0,0.0
168,176,1312,0,0.0
176,94,1313,0,0.0
234,232,1317,0,0.0
232,140,1318,0,0.0
140,234,1319,0,0.0
213,216,1322,0,0.0
216,24,1323,0,0.0
24,213,1324,0,0.0
179,67,1324,0,0.0
67,41,1325,0,0.0
41,179,1326,0,0.0
202,81,1327,0,0.0
81,74,1328,0,0.0
74,202,1329,0,0.0
2,76,1333,0,0.0
76,246,1334,0,0.0
246,2,1335,0,0.0
103,89,1337,0,0.0
89,130,1338,0,0.0
130,103,1339,0,0.0
210,114,1340,0,0.0
114,41,1341,0,0.0
41,210,1342,0,0.0
184,106,1347,0,0.0
106,7,1348,0,0.0
7,184,1349,0,0.0
69,106,1355,0,0.0
106,123,1356,0,0.0
123,69,1357,0,0.0
199,228,1359,0,0.0
228,81,1360,0,0.0
81,199,1361,0,0.0
174,73,1367,0,0.0
73,118,1368,0,0.0
118,174,1369,0,0.0
58,158,1370,0,0.0
158,75,1371,0,0.0
75,58,1372,0,0.0
230,249,1374,0,0.0
249,44,1375,0,0.0
44,230,1376,0,0.0
98,221,1378,0,0.0
221,112,1379,0,0.0
112,98,1380,0,0.0
102,225,1385,0,0.0
225,120,1386,0,0.0
120,102,1387,0,0.0
8,212,1391,0,0.0
212,68,1392,0,0.0
68,8,1393,0,0.0
17,217,1397,0,0.0
217,216,1398,0,0.0
216,17,1399,0,0.0
109,106,1404,0,0.0
106,43,1405,0,0.0
43,109,1406,0,0.0
44,86,1409,0,0.0
86,188,1410,0,0.0
188,44,1411,0,0.0
146,240,1413,0,0.0
240,146,1414,0,0.0
146,146,1415,0,0.0
243,180,1419,0,0.0
180,87,1420,0,0.0
87,243,1421,0,0.0
126,241,1426,0,0.0
241,223,1427,0,0.0
223,126,1428,0,0.0
97,2,1429,0,0.0
2,88,1430,0,0.0
88,97,1431,0,0.0
211,224,1433,0,0.0
224,191,1434,0,0.0
191,211,1435,0,0.0
0,189,1440,0,0.0
189,229,1441,0,0.0
229,0,1442,0,0.0
140,65,1447,0,0.0
65,58,1448,0,0.0
58,140,1449,0,0.0
39,163,1454,0,0.0
163,90,1455,0,0.0
90,39,1456,0,0.0
132,204,1457,0,0.0
204,167,1458,0,0.0
167,132,1459,0,0.0
222,1,1462,0,0.0
1,65,1463,0,0.0
65,222,1464,0,0.0
224,122,1464,0,0.0
122,19,1465,0,0.0
19,224,1466,0,0.0
71,152,1468,0,0.0
152,162,1469,0,0.0
162,71,1470,0,0.0
8,78,1473,0,0.0
78,14,1474,0,0.0
14,8,1475,0,0.0
159,157,1477,0,0.0
157,97,1478,0,0.0
97,159,1479,0,0.0
99,112,1483,0,0.0
112,204,1484,0,0.0
204,99,1485,0,0.0
104,81,1486,0,0.0
81,239,1487,0,0.0
239,104,1488,0,0.0
28,174,1493,0,0.0
174,89,1494,0,0.0
89,28,1495,0,0.0
207,76,1501,0,0.0
76,42,1502,0,0.0
42,207,1503,0,0.0
227,206,1507,0,0.0
206,152,1508,0,0.0
152,227,1509,0,0.0
32,213,1512,0,0.0
213,139,1513,0,0.0
139,32,1514,0,0.0
231,229,1517,0,0.0
229,15,1518,0,0.0
15,231,1519,0,0.0
67,57,1521,0,0.0
57,138,1522,0,0.0
138,67,1523,0,0.0
162,0,1525,0,0.0
0,210,1526,0,0.0
210,162,1527,0,0.0
86,50,1530,0,0.0
50,22,1531,0,0.0
22,86,1532,0,0.0
23,145,1535,0,0.0
145,248,1536,0,0.0
248,23,1537,0,0.0
144,101,1541,0,0.0
101,80,1542,0,0.0
80,144,1543,0,0.0
12,105,1545,0,0.0
105,134,1546,0,0.0
134,12,1547,0,0.0
55,116,1553,0,0.0
116,35,1554,0,0.0
35,55,1555,0,0.0
17,51,1560,0,0.0
51,122,1561,0,0.0
105,218,1561,0,0.0
122,17,1562,0,0.0
218,178,1562,0,0.0
178,105,1563,0,0.0
220,48,1567,0,0.0
48,193,1568,0,0.0
193,220,1569,0,0.0
247,102,1570,0,0.0
102,56,1571,0,0.0
56,247,1572,0,0.0
213,78,1573,0,0.0
78,233,1574,0,0.0
233,213,1575,0,0.0
18,18,1579,0,0.0
18,207,1580,0,0.0
207,18,1581,0,0.0
170,145,1586,0,0.0
145,88,1587,0,0.0
88,170,1588,0,0.0
68,16,1591,0,0.0
16,119,1592,0,0.0
119,68,1593,0,0.0
120,6,1603,0,0.0
6,168,1604,0,0.0
168,120,1605,0,0.0
178,75,1610,0,0.0
75,119,1611,0,0.0
119,178,1612,0,0.0
24,175,1614,0,0.0
175,196,1615,0,0.0
212,216,1615,0,0.0
196,24,1616,0,0.0
216,191,1616,0,0.0
191,212,1617,0,0.0
215,21,1620,0,0.0
21,35,1621,0,0.0
35,215,1622,0,0.0
81,213,1626,0,0.0
213,109,1627,0,0.0
109,81,1628,0,0.0
65,243,1628,0,0.0
243,12,1629,0,0.0
12,65,1630,0,0.0
111,157,1633,0,0.0
157,235,1634,0,0.0
235,111,1635,0,0.0
47,247,1638,0,0.0
247,7,1639,0,0.0
7,47,1640,0,0.0
31,189,1646,0,0.0
189,171,1647,0,0.0
171,31,1648,0,0.0
215,239,1651,0,0.0
239,122,1652,0,0.0
122,215,1653,0,0.0
82,131,1655,0,0.0
131,161,1656,0,0.0
161,82,1657,0,0.0
118,249,1660,0,0.0
249,216,1661,0,0.0
216,118,1662,0,0.0
118,112,1663,0,0.0
112,226,1664,0,0.0
226,118,1665,0,0.0
162,245,1668,0,0.0
245,210,1669,0,0.0
210,162,1670,0,0.0
11,223,1674,0,0.0
223,210,1675,0,0.0
210,11,1676,0,0.0
240,227,1679,0,0.0
227,114,1680,0,0.0
114,240,1681,0,0.0
56,163,1683,0,0.0
163,69,1684,0,0.0
69,56,1685,0,0.0
122,67,1690,0,0.0
67,186,1691,0,0.0
190,240,1691,0,0.0
186,122,1692,0,0.0
240,161,1692,0,0.0
161,190,1693,0,0.0
237,77,1693,0,0.0
77,163,1694,0,0.0
163,237,1695,0,0.0
81,148,1698,0,0.0
148,216,1699,0,0.0
216,81,1700,0,0.0
14,52,1705,0,0.0
52,37,1706,0,0.0
37,14,1707,0,0.0
74,123,1710,0,0.0
123,32,1711,0,0.0
32,74,1712,0,0.0
27,187,1713,0,0.0
187,124,1714,0,0.0
124,27,1715,0,0.0
132,46,1719,0,0.0
46,238,1720,0,0.0
238,132,1721,0,0.0
47,40,1722,0,0.0
40,74,1723,0,0.0
74,47,1724,0,0.0
113,210,1730,0,0.0
210,242,1731,0,0.0
242,113,1732,0,0.0
38,130,1733,0,0.0
130,216,1734,0,0.0
216,38,1735,0,0.0
43,212,1736,0,0.0
212,194,1737,0,0.0
194,43,1738,0,0.0
244,182,1740,0,0.0
182,160,1741,0,0.0
160,244,1742,0,0.0
177,194,1744,0,0.0
194,59,1745,0,0.0
59,177,1746,0,0.0
215,248,1748,0,0.0
248,248,1749,0,0.0
248,215,1750,0,0.0
218,116,1753,0,0.0
116,97,1754,0,0.0
97,218,1755,0,0.0
26,12,1757,0,0.0
12,102,1758,0,0.0
102,26,1759,0,0.0
30,18,1764,0,0.0
18,142,1765,0,0.0
142,30,1766,0,0.0
235,3,1768,0,0.0
3,12,1769,0,0.0
12,235,1770,0,0.0
16,226,1778,0,0.0
226,83,1779,0,0.0
83,16,1780,0,0.0
234,219,1782,0,0.0
219,24,1783,0,0.0
24,234,1784,0,0.0
220,76,1786,0,0.0
76,236,1787,0,0.0
236,220,1788,0,0.0
221,123,1792,0,0.0
123,24,1793,0,0.0
24,221,1794,0,0.0
214,3,1794,0,0.0
3,107,1795,0,0.0
107,214,1796,0,0.0
35,179,1802,0,0.0
179,50,1803,0,0.0
50,35,1804,0,0.0
151,226,1809,0,0.0
226,171,1810,0,0.0
171,151,1811,0,0.0
193,45,1812,0,0.0
229,96,1812,0,0.0
45,115,1813,0,0.0
96,242,1813,0,0.0
115,193,1814,0,0.0
242,229,1814,0,0.0
169,159,1817,0,0.0
159,16,1818,0,0.0
63,159,1818,0,0.0
16,169,1819,0,0.0
159,244,1819,0,0.0
244,63,1820,0,0.0
179,57,1826,0,0.0
57,238,1827,0,0.0
238,179,1828,0,0.0
220,46,1832,0,0.0
46,23,1833,0,0.0
23,220,1834,0,0.0
8,154,1839,0,0.0
154,164,1840,0,0.0
164,8,1841,0,0.0
56,16,1843,0,0.0
16,236,1844,0,0.0
236,56,1845,0,0.0
109,53,1850,0,0.0
