source,destination,timestamp,state_label,w
75,274,989,0,0.0
495,342,989,0,0.0
183,93,989,0,0.0
491,183,989,0,0.0
142,296,989,0,0.0
75,274,990,0,0.0
495,342,990,0,0.0
491,183,990,0,0.0
142,296,990,0,0.0
495,342,991,0,0.0
491,183,991,0,0.0
495,342,992,0,0.0
183,93,993,0,0.0
495,342,993,0,0.0
75,274,994,0,0.0
183,93,994,0,0.0
495,342,994,0,0.0
75,274,995,0,0.0
183,93,995,0,0.0
495,342,995,0,0.0
491,183,995,0,0.0
75,274,996,0,0.0
495,342,996,0,0.0
75,274,997,0,0.0
183,93,997,0,0.0
495,342,997,0,0.0
75,274,998,0,0.0
183,93,998,0,0.0
495,342,998,0,0.0
75,274,999,0,0.0
183,93,999,0,0.0
135,322,1000,0,0.0
183,93,1000,0,0.0
339,481,1001,0,0.0
135,322,1001,0,0.0
75,274,1001,0,0.0
183,93,1001,0,0.0
339,481,1002,0,0.0
75,274,1002,0,0.0
135,322,1003,0,0.0
339,481,1003,0,0.0
75,274,1003,0,0.0
135,322,1004,0,0.0
339,481,1004,0,0.0
135,322,1005,0,0.0
339,481,1006,0,0.0
135,322,1007,0,0.0
339,481,1007,0,0.0
135,322,1008,0,0.0
339,481,1008,0,0.0
135,322,1009,0,0.0
339,481,1009,0,0.0
339,481,1010,0,0.0
135,322,1011,0,0.0
339,481,1011,0,0.0
339,481,1012,0,0.0
261,146,1013,0,0.0
36,398,1014,0,0.0
261,146,1016,0,0.0
261,146,1017,0,0.0
135,322,1017,0,0.0
261,146,1018,0,0.0
261,146,1019,0,0.0
220,35,1020,0,0.0
261,146,1020,0,0.0
220,35,1021,0,0.0
135,322,1021,0,0.0
220,35,1022,0,0.0
261,146,1022,0,0.0
220,35,1023,0,0.0
261,146,1023,0,0.0
36,398,1024,0,0.0
220,35,1024,0,0.0
261,146,1024,0,0.0
36,398,1025,0,0.0
220,35,1025,0,0.0
36,398,1026,0,0.0
220,35,1026,0,0.0
36,398,1027,0,0.0
220,35,1027,0,0.0
36,398,1028,0,0.0
220,35,1028,0,0.0
220,35,1029,0,0.0
36,398,1030,0,0.0
220,35,1030,0,0.0
36,398,1031,0,0.0
261,146,1031,0,0.0
36,398,1032,0,0.0
261,146,1032,0,0.0
167,323,1033,0,0.0
36,398,1033,0,0.0
167,323,1034,0,0.0
167,323,1035,0,0.0
36,398,1035,0,0.0
167,323,1036,0,0.0
167,323,1039,0,0.0
167,323,1040,0,0.0
112,423,1044,0,0.0
296,293,1044,0,0.0
112,423,1045,0,0.0
296,293,1045,0,0.0
112,423,1046,0,0.0
296,293,1047,0,0.0
112,423,1047,0,0.0
112,423,1049,0,0.0
112,423,1050,0,0.0
112,423,1051,0,0.0
167,323,1051,0,0.0
112,423,1053,0,0.0
167,323,1053,0,0.0
112,423,1054,0,0.0
296,293,1057,0,0.0
112,423,1057,0,0.0
296,293,1058,0,0.0
112,423,1058,0,0.0
75,356,1060,0,0.0
75,356,1061,0,0.0
296,293,1061,0,0.0
75,356,1062,0,0.0
296,293,1062,0,0.0
75,356,1063,0,0.0
296,293,1063,0,0.0
75,356,1064,0,0.0
296,293,1064,0,0.0
75,356,1065,0,0.0
296,293,1065,0,0.0
75,356,1066,0,0.0
296,293,1066,0,0.0
39,228,1067,0,0.0
75,356,1067,0,0.0
167,323,1067,0,0.0
39,228,1068,0,0.0
75,356,1068,0,0.0
39,228,1069,0,0.0
75,356,1069,0,0.0
167,323,1069,0,0.0
94,24,1070,0,0.0
39,228,1070,0,0.0
167,323,1070,0,0.0
75,356,1071,0,0.0
39,228,1072,0,0.0
39,228,1073,0,0.0
39,228,1074,0,0.0
39,228,1075,0,0.0
39,228,1076,0,0.0
39,228,1077,0,0.0
94,24,1078,0,0.0
109,205,1079,0,0.0
499,261,1079,0,0.0
94,24,1079,0,0.0
39,228,1079,0,0.0
109,205,1080,0,0.0
499,261,1080,0,0.0
94,24,1080,0,0.0
109,205,1081,0,0.0
499,261,1081,0,0.0
94,24,1081,0,0.0
426,304,1082,0,0.0
109,205,1082,0,0.0
499,261,1082,0,0.0
94,24,1082,0,0.0
426,304,1083,0,0.0
109,205,1083,0,0.0
499,261,1083,0,0.0
94,24,1083,0,0.0
426,304,1084,0,0.0
109,205,1084,0,0.0
499,261,1084,0,0.0
94,24,1084,0,0.0
157,92,1085,0,0.0
109,205,1085,0,0.0
499,261,1085,0,0.0
94,24,1085,0,0.0
157,92,1086,0,0.0
109,205,1086,0,0.0
499,261,1086,0,0.0
157,92,1087,0,0.0
426,304,1087,0,0.0
109,205,1087,0,0.0
499,261,1087,0,0.0
157,92,1088,0,0.0
426,304,1088,0,0.0
499,261,1088,0,0.0
426,304,1089,0,0.0
109,205,1089,0,0.0
499,261,1089,0,0.0
157,92,1090,0,0.0
426,304,1090,0,0.0
157,92,1091,0,0.0
426,304,1091,0,0.0
109,205,1091,0,0.0
431,331,1092,0,0.0
157,92,1092,0,0.0
426,304,1092,0,0.0
94,24,1092,0,0.0
431,331,1093,0,0.0
157,92,1093,0,0.0
426,304,1093,0,0.0
94,24,1093,0,0.0
431,331,1094,0,0.0
157,92,1094,0,0.0
426,304,1094,0,0.0
431,331,1095,0,0.0
157,92,1095,0,0.0
431,331,1096,0,0.0
66,49,1097,0,0.0
234,323,1097,0,0.0
431,331,1097,0,0.0
66,49,1098,0,0.0
234,323,1098,0,0.0
431,331,1098,0,0.0
157,92,1098,0,0.0
66,49,1099,0,0.0
234,323,1099,0,0.0
431,331,1099,0,0.0
203,275,1100,0,0.0
