source,destination,timestamp,state_label,w
13,59,79,0,0.0
13,81,79,0,0.0
13,118,80,0,0.0
13,129,81,0,0.0
13,177,81,0,0.0
14,4,83,0,0.0
14,98,84,0,0.0
14,115,86,0,0.0
14,174,87,0,0.0
14,211,89,0,0.0
15,129,92,0,0.0
15,147,92,0,0.0
15,232,92,0,0.0
16,34,92,0,0.0
16,49,93,0,0.0
16,56,93,0,0.0
16,70,94,0,0.0
16,157,94,0,0.0
16,162,94,0,0.0
16,218,98,0,0.0
16,230,99,0,0.0
16,238,99,0,0.0
17,90,101,0,0.0
17,93,101,0,0.0
17,141,104,0,0.0
17,150,105,0,0.0
17,187,105,0,0.0
18,21,106,0,0.0
18,62,107,0,0.0
18,100,107,0,0.0
18,110,107,0,0.0
18,111,110,0,0.0
18,118,111,0,0.0
18,120,112,0,0.0
18,140,112,0,0.0
18,145,114,0,0.0
18,167,116,0,0.0
18,177,119,0,0.0
18,187,120,0,0.0
18,190,121,0,0.0
18,198,121,0,0.0
19,94,123,0,0.0
19,172,125,0,0.0
19,174,126,0,0.0
19,194,127,0,0.0
19,232,129,0,0.0
19,235,129,0,0.0
20,28,129,0,0.0
20,70,130,0,0.0
20,106,132,0,0.0
20,169,134,0,0.0
20,213,135,0,0.0
20,215,136,0,0.0
20,240,136,0,0.0
21,18,139,0,0.0
21,41,140,0,0.0
21,74,141,0,0.0
21,124,142,0,0.0
21,125,142,0,0.0
21,208,142,0,0.0
22,5,143,0,0.0
22,39,144,0,0.0
22,93,144,0,0.0
22,97,145,0,0.0
22,103,146,0,0.0
22,127,146,0,0.0
22,193,147,0,0.0
22,215,147,0,0.0
22,223,149,0,0.0
22,246,150,0,0.0
23,2,150,0,0.0
23,25,152,0,0.0
23,40,152,0,0.0
23,72,152,0,0.0
23,175,154,0,0.0
23,193,156,0,0.0
23,211,157,0,0.0
24,1,157,0,0.0
24,3,157,0,0.0
24,86,159,0,0.0
24,89,163,0,0.0
24,114,164,0,0.0
24,117,164,0,0.0
24,129,166,0,0.0
24,156,169,0,0.0
25,23,171,0,0.0
25,47,172,0,0.0
25,96,176,0,0.0
25,100,177,0,0.0
25,124,177,0,0.0
25,126,177,0,0.0
25,136,178,0,0.0
25,164,178,0,0.0
25,185,178,0,0.0
25,200,180,0,0.0
25,229,181,0,0.0
25,249,182,0,0.0
26,65,184,0,0.0
26,96,184,0,0.0
26,97,185,0,0.0
26,106,185,0,0.0
26,122,185,0,0.0
26,158,188,0,0.0
26,195,188,0,0.0
27,113,188,0,0.0
27,148,188,0,0.0
27,162,188,0,0.0
28,13,189,0,0.0
28,20,191,0,0.0
28,55,192,0,0.0
28,77,192,0,0.0
28,97,195,0,0.0
28,135,196,0,0.0
28,162,196,0,0.0
28,208,196,0,0.0
28,225,196,0,0.0
29,112,197,0,0.0
29,136,199,0,0.0
29,168,200,0,0.0
29,201,200,0,0.0
30,0,200,0,0.0
30,74,200,0,0.0
30,95,200,0,0.0
30,128,201,0,0.0
30,135,202,0,0.0
30,141,202,0,0.0
30,166,204,0,0.0
30,217,204,0,0.0
31,46,206,0,0.0
31,61,209,0,0.0
31,99,210,0,0.0
31,119,211,0,0.0
31,164,213,0,0.0
31,201,213,0,0.0
32,1,214,0,0.0
32,57,215,0,0.0
32,103,215,0,0.0
32,128,215,0,0.0
32,139,216,0,0.0
32,207,218,0,0.0
33,6,219,0,0.0
33,38,221,0,0.0
33,76,222,0,0.0
33,79,222,0,0.0
33,94,225,0,0.0
33,127,225,0,0.0
33,128,226,0,0.0
33,182,228,0,0.0
33,211,228,0,0.0
33,219,228,0,0.0
34,16,228,0,0.0
34,101,229,0,0.0
34,123,229,0,0.0
34,124,229,0,0.0
34,146,229,0,0.0
34,184,230,0,0.0
34,201,230,0,0.0
34,229,232,0,0.0
34,247,233,0,0.0
35,10,233,0,0.0
35,56,234,0,0.0
35,117,235,0,0.0
35,142,236,0,0.0
35,153,238,0,0.0
35,163,239,0,0.0
35,218,240,0,0.0
36,119,241,0,0.0
36,123,243,0,0.0
36,242,246,0,0.0
37,58,246,0,0.0
37,165,247,0,0.0
37,192,248,0,0.0
37,195,249,0,0.0
37,220,249,0,0.0
37,230,249,0,0.0
38,33,250,0,0.0
38,93,252,0,0.0
38,98,253,0,0.0
38,142,254,0,0.0
38,155,254,0,0.0
38,202,257,0,0.0
38,216,257,0,0.0
38,236,257,0,0.0
39,1,257,0,0.0
39,8,257,0,0.0
39,11,258,0,0.0
39,22,258,0,0.0
39,40,260,0,0.0
39,88,261,0,0.0
39,114,262,0,0.0
39,153,264,0,0.0
39,193,265,0,0.0
39,210,266,0,0.0
39,220,267,0,0.0
40,5,269,0,0.0
40,23,269,0,0.0
40,39,269,0,0.0
40,112,271,0,0.0
40,130,273,0,0.0
40,186,273,0,0.0
40,196,273,0,0.0
41,21,274,0,0.0
41,95,274,0,0.0
41,109,276,0,0.0
41,132,277,0,0.0
41,243,277,0,0.0
42,2,280,0,0.0
42,59,280,0,0.0
42,72,282,0,0.0
42,84,282,0,0.0
42,171,283,0,0.0
42,180,283,0,0.0
42,234,285,0,0.0
42,239,285,0,0.0
43,51,285,0,0.0
43,101,286,0,0.0
43,103,286,0,0.0
43,110,286,0,0.0
43,122,288,0,0.0
43,145,290,0,0.0
43,173,293,0,0.0
43,176,293,0,0.0
43,219,294,0,0.0
43,226,297,0,0.0
43,227,298,0,0.0
44,9,300,0,0.0
44,107,301,0,0.0
44,188,302,0,0.0
44,220,303,0,0.0
44,244,305,0,0.0
45,3,305,0,0.0
45,59,306,0,0.0
45,76,309,0,0.0
45,78,310,0,0.0
45,114,311,0,0.0
45,116,311,0,0.0
45,138,311,0,0.0
45,192,312,0,0.0
45,228,312,0,0.0
45,239,313,0,0.0
46,1,315,0,0.0
46,31,315,0,0.0
46,50,315,0,0.0
46,72,315,0,0.0
46,118,316,0,0.0
46,138,317,0,0.0
46,225,317,0,0.0
46,247,319,0,0.0
47,25,320,0,0.0
47,49,322,0,0.0
47,65,323,0,0.0
47,87,323,0,0.0
47,88,323,0,0.0
47,109,327,0,0.0
47,157,328,0,0.0
47,184,328,0,0.0
47,185,328,0,0.0
47,213,331,0,0.0
47,248,332,0,0.0
48,7,334,0,0.0
48,97,334,0,0.0
48,103,336,0,0.0
48,120,336,0,0.0
48,205,337,0,0.0
48,222,338,0,0.0
48,230,339,0,0.0
49,16,339,0,0.0
49,47,339,0,0.0
49,54,340,0,0.0
49,111,340,0,0.0
49,112,341,0,0.0
49,150,342,0,0.0
49,235,342,0,0.0
50,46,343,0,0.0
50,105,343,0,0.0
50,184,343,0,0.0
50,236,344,0,0.0
51,0,345,0,0.0
51,43,346,0,0.0
51,99,347,0,0.0
51,136,347,0,0.0
51,138,348,0,0.0
51,151,351,0,0.0
51,200,352,0,0.0
52,84,352,0,0.0
52,106,353,0,0.0
52,110,353,0,0.0
52,135,353,0,0.0
52,168,354,0,0.0
52,178,357,0,0.0
52,200,357,0,0.0
52,207,357,0,0.0
52,248,358,0,0.0
53,55,358,0,0.0
53,74,358,0,0.0
53,75,359,0,0.0
53,113,359,0,0.0
53,183,360,0,0.0
53,192,360,0,0.0
53,194,361,0,0.0
54,49,361,0,0.0
54,59,361,0,0.0
54,74,361,0,0.0
54,80,363,0,0.0
54,81,365,0,0.0
54,123,365,0,0.0
54,168,365,0,0.0
54,180,366,0,0.0
54,190,371,0,0.0
54,225,372,0,0.0
54,242,372,0,0.0
55,9,372,0,0.0
55,11,372,0,0.0
55,28,373,0,0.0
55,53,375,0,0.0
55,90,377,0,0.0
55,142,378,0,0.0
55,181,378,0,0.0
55,217,379,0,0.0
56,16,381,0,0.0
56,35,381,0,0.0
56,108,381,0,0.0
56,116,381,0,0.0
56,130,383,0,0.0
56,146,385,0,0.0
56,172,387,0,0.0
56,184,388,0,0.0
57,32,388,0,0.0
57,62,388,0,0.0
57,72,389,0,0.0
57,88,391,0,0.0
57,107,391,0,0.0
57,154,391,0,0.0
57,191,392,0,0.0
57,192,393,0,0.0
58,37,395,0,0.0
58,110,395,0,0.0
58,162,398,0,0.0
59,13,399,0,0.0
59,42,400,0,0.0
59,45,401,0,0.0
59,54,403,0,0.0
59,137,404,0,0.0
59,173,405,0,0.0
59,191,407,0,0.0
59,227,408,0,0.0
60,8,409,0,0.0
60,110,409,0,0.0
60,133,411,0,0.0
60,140,411,0,0.0
60,156,412,0,0.0
60,226,415,0,0.0
61,31,417,0,0.0
61,97,419,0,0.0
61,106,420,0,0.0
61,107,423,0,0.0
61,150,424,0,0.0
61,227,425,0,0.0
61,229,426,0,0.0
62,18,426,0,0.0
62,57,428,0,0.0
62,74,429,0,0.0
62,100,431,0,0.0
62,131,431,0,0.0
62,134,432,0,0.0
62,147,433,0,0.0
62,185,434,0,0.0
62,200,434,0,0.0
62,222,436,0,0.0
63,157,438,0,0.0
63,216,440,0,0.0
63,247,441,0,0.0
64,65,441,0,0.0
64,98,443,0,0.0
64,162,445,0,0.0
64,171,445,0,0.0
65,26,445,0,0.0
65,47,445,0,0.0
65,64,446,0,0.0
65,96,448,0,0.0
65,119,449,0,0.0
65,166,450,0,0.0
65,174,453,0,0.0
65,212,454,0,0.0
66,104,454,0,0.0
66,120,455,0,0.0
66,151,456,0,0.0
67,5,458,0,0.0
67,83,458,0,0.0
67,128,459,0,0.0
67,146,461,0,0.0
67,156,461,0,0.0
67,213,462,0,0.0
68,88,462,0,0.0
68,136,466,0,0.0
68,206,467,0,0.0
68,247,467,0,0.0
69,82,467,0,0.0
69,112,468,0,0.0
69,157,468,0,0.0
69,239,469,0,0.0
70,16,471,0,0.0
70,20,472,0,0.0
70,83,473,0,0.0
70,84,474,0,0.0
70,85,476,0,0.0
70,88,476,0,0.0
70,162,476,0,0.0
70,170,479,0,0.0
70,180,479,0,0.0
70,217,479,0,0.0
71,72,480,0,0.0
71,78,480,0,0.0
71,83,481,0,0.0
71,107,482,0,0.0
71,208,484,0,0.0
71,222,485,0,0.0
71,238,485,0,0.0
72,9,491,0,0.0
72,23,492,0,0.0
72,42,493,0,0.0
72,46,494,0,0.0
72,57,494,0,0.0
72,71,494,0,0.0
72,82,494,0,0.0
72,132,494,0,0.0
72,137,494,0,0.0
72,152,496,0,0.0
72,157,496,0,0.0
72,161,496,0,0.0
73,162,498,0,0.0
73,166,498,0,0.0
73,179,498,0,0.0
73,228,498,0,0.0
74,7,500,0,0.0
74,11,500,0,0.0
74,21,501,0,0.0
74,30,501,0,0.0
74,53,501,0,0.0
74,54,501,0,0.0
74,62,501,0,0.0
74,85,503,0,0.0
74,113,505,0,0.0
74,168,505,0,0.0
74,177,505,0,0.0
74,241,505,0,0.0
75,0,507,0,0.0
75,53,508,0,0.0
75,100,511,0,0.0
75,135,512,0,0.0
75,138,512,0,0.0
76,33,515,0,0.0
76,45,516,0,0.0
76,100,516,0,0.0
76,117,517,0,0.0
76,169,518,0,0.0
77,2,518,0,0.0
77,28,521,0,0.0
77,85,523,0,0.0
77,126,525,0,0.0
77,185,526,0,0.0
77,202,528,0,0.0
77,239,529,0,0.0
78,45,532,0,0.0
78,71,535,0,0.0
78,97,537,0,0.0
78,124,538,0,0.0
78,125,541,0,0.0
78,210,542,0,0.0
79,33,542,0,0.0
79,96,543,0,0.0
79,145,543,0,0.0
79,174,544,0,0.0
79,230,544,0,0.0
79,239,544,0,0.0
79,243,544,0,0.0
80,1,545,0,0.0
80,9,546,0,0.0
80,54,548,0,0.0
80,136,548,0,0.0
80,177,550,0,0.0
80,197,550,0,0.0
80,228,551,0,0.0
81,13,551,0,0.0
81,54,552,0,0.0
81,120,554,0,0.0
81,124,555,0,0.0
81,182,555,0,0.0
81,207,557,0,0.0
82,69,558,0,0.0
82,72,559,0,0.0
82,104,561,0,0.0
82,105,562,0,0.0
82,180,562,0,0.0
82,220,563,0,0.0
82,249,563,0,0.0
83,67,563,0,0.0
83,70,564,0,0.0
83,71,564,0,0.0
83,149,565,0,0.0
83,193,565,0,0.0
83,244,566,0,0.0
84,42,567,0,0.0
84,52,568,0,0.0
84,70,569,0,0.0
84,89,571,0,0.0
84,100,574,0,0.0
84,162,574,0,0.0
84,167,576,0,0.0
84,175,577,0,0.0
84,202,578,0,0.0
84,223,580,0,0.0
84,239,582,0,0.0
85,70,583,0,0.0
85,74,584,0,0.0
85,77,584,0,0.0
85,89,584,0,0.0
85,104,585,0,0.0
85,140,585,0,0.0
85,186,586,0,0.0
85,207,588,0,0.0
85,223,590,0,0.0
86,24,590,0,0.0
86,93,590,0,0.0
86,112,590,0,0.0
86,196,590,0,0.0
86,199,591,0,0.0
86,235,592,0,0.0
87,47,594,0,0.0
87,152,596,0,0.0
87,180,597,0,0.0
87,196,597,0,0.0
87,223,599,0,0.0
87,249,600,0,0.0
88,39,600,0,0.0
88,47,601,0,0.0
88,57,602,0,0.0
88,68,604,0,0.0
88,70,604,0,0.0
88,176,604,0,0.0
88,209,605,0,0.0
88,231,606,0,0.0
88,236,606,0,0.0
89,12,607,0,0.0
89,24,609,0,0.0
89,84,610,0,0.0
89,85,611,0,0.0
89,107,612,0,0.0
89,130,615,0,0.0
89,206,616,0,0.0
89,212,616,0,0.0
89,219,618,0,0.0
89,227,618,0,0.0
90,17,618,0,0.0
90,55,620,0,0.0
90,112,622,0,0.0
90,114,622,0,0.0
90,154,622,0,0.0
90,198,624,0,0.0
90,224,625,0,0.0
90,246,626,0,0.0
91,164,626,0,0.0
91,177,626,0,0.0
91,206,626,0,0.0
91,207,627,0,0.0
91,214,630,0,0.0
91,215,631,0,0.0
91,230,634,0,0.0
91,236,635,0,0.0
92,103,637,0,0.0
92,123,637,0,0.0
92,167,638,0,0.0
92,195,639,0,0.0
92,226,640,0,0.0
93,17,641,0,0.0
93,22,642,0,0.0
93,38,643,0,0.0
93,86,645,0,0.0
93,123,645,0,0.0
93,135,647,0,0.0
93,147,647,0,0.0
93,178,648,0,0.0
93,193,649,0,0.0
93,240,650,0,0.0
94,19,650,0,0.0
94,33,650,0,0.0
94,109,651,0,0.0
94,196,654,0,0.0
94,216,654,0,0.0
95,30,655,0,0.0
95,41,655,0,0.0
95,104,655,0,0.0
95,168,655,0,0.0
95,177,655,0,0.0
95,193,660,0,0.0
96,5,660,0,0.0
96,25,660,0,0.0
96,26,660,0,0.0
96,65,660,0,0.0
96,79,661,0,0.0
96,134,663,0,0.0
96,158,664,0,0.0
96,192,665,0,0.0
96,206,665,0,0.0
96,224,665,0,0.0
97,22,666,0,0.0
97,26,666,0,0.0
97,28,666,0,0.0
97,48,667,0,0.0
97,61,670,0,0.0
97,78,670,0,0.0
97,151,671,0,0.0
97,158,671,0,0.0
97,207,672,0,0.0
97,216,673,0,0.0
97,218,674,0,0.0
97,229,676,0,0.0
98,14,679,0,0.0
98,38,680,0,0.0
98,64,681,0,0.0
98,113,681,0,0.0
98,165,681,0,0.0
98,166,681,0,0.0
98,207,683,0,0.0
99,31,685,0,0.0
99,51,686,0,0.0
99,113,686,0,0.0
99,120,687,0,0.0
99,247,688,0,0.0
100,0,689,0,0.0
100,11,690,0,0.0
100,18,690,0,0.0
100,25,691,0,0.0
100,62,691,0,0.0
100,75,693,0,0.0
100,76,693,0,0.0
100,84,695,0,0.0
100,118,696,0,0.0
100,159,699,0,0.0
100,231,702,0,0.0
101,3,705,0,0.0
101,34,706,0,0.0
101,43,706,0,0.0
101,152,708,0,0.0
101,193,709,0,0.0
101,230,709,0,0.0
101,247,710,0,0.0
102,235,711,0,0.0
103,9,711,0,0.0
103,22,712,0,0.0
103,32,713,0,0.0
103,43,715,0,0.0
103,48,716,0,0.0
103,92,717,0,0.0
103,123,717,0,0.0
103,136,718,0,0.0
103,138,721,0,0.0
103,153,723,0,0.0
103,168,725,0,0.0
103,203,727,0,0.0
103,215,728,0,0.0
103,220,728,0,0.0
104,4,728,0,0.0
104,8,729,0,0.0
104,66,730,0,0.0
104,82,731,0,0.0
104,85,731,0,0.0
104,95,732,0,0.0
104,187,734,0,0.0
104,198,735,0,0.0
104,217,735,0,0.0
104,237,735,0,0.0
104,244,735,0,0.0
105,50,735,0,0.0
105,82,736,0,0.0
105,120,738,0,0.0
105,146,742,0,0.0
105,243,742,0,0.0
106,20,744,0,0.0
106,26,744,0,0.0
106,52,746,0,0.0
106,61,748,0,0.0
106,199,749,0,0.0
107,1,751,0,0.0
107,44,751,0,0.0
107,57,753,0,0.0
107,61,754,0,0.0
107,71,754,0,0.0
107,89,757,0,0.0
107,154,758,0,0.0
107,219,761,0,0.0
108,2,762,0,0.0
108,56,762,0,0.0
108,146,764,0,0.0
108,181,765,0,0.0
108,209,767,0,0.0
109,41,769,0,0.0
109,47,769,0,0.0
109,94,769,0,0.0
109,116,770,0,0.0
109,146,772,0,0.0
109,149,772,0,0.0
109,202,774,0,0.0
109,207,776,0,0.0
110,18,776,0,0.0
110,43,776,0,0.0
110,52,776,0,0.0
110,58,778,0,0.0
110,60,780,0,0.0
110,150,781,0,0.0
110,166,781,0,0.0
111,18,782,0,0.0
111,49,782,0,0.0
111,122,783,0,0.0
111,133,785,0,0.0
111,216,786,0,0.0
111,242,789,0,0.0
112,29,789,0,0.0
112,40,789,0,0.0
112,49,791,0,0.0
112,69,791,0,0.0
112,86,791,0,0.0
112,90,793,0,0.0
112,148,793,0,0.0
112,189,793,0,0.0
112,216,794,0,0.0
112,221,796,0,0.0
112,242,797,0,0.0
113,27,798,0,0.0
113,53,799,0,0.0
113,74,799,0,0.0
113,98,801,0,0.0
113,99,803,0,0.0
113,126,807,0,0.0
113,132,808,0,0.0
113,198,810,0,0.0
113,208,813,0,0.0
113,245,814,0,0.0
114,10,815,0,0.0
114,24,816,0,0.0
114,39,817,0,0.0
114,45,817,0,0.0
114,90,817,0,0.0
114,122,817,0,0.0
114,144,819,0,0.0
114,160,819,0,0.0
114,185,820,0,0.0
114,216,823,0,0.0
114,220,824,0,0.0
114,233,826,0,0.0
114,235,826,0,0.0
115,14,827,0,0.0
115,132,828,0,0.0
115,171,829,0,0.0
115,196,830,0,0.0
115,219,832,0,0.0
116,45,834,0,0.0
116,56,836,0,0.0
116,109,836,0,0.0
116,129,836,0,0.0
116,211,838,0,0.0
116,229,840,0,0.0
116,241,841,0,0.0
117,8,841,0,0.0
117,24,842,0,0.0
117,35,842,0,0.0
117,76,842,0,0.0
117,154,846,0,0.0
118,13,847,0,0.0
118,18,847,0,0.0
118,46,847,0,0.0
118,100,848,0,0.0
118,126,851,0,0.0
118,169,853,0,0.0
118,218,853,0,0.0
118,237,855,0,0.0
118,239,857,0,0.0
119,31,857,0,0.0
119,36,857,0,0.0
119,65,858,0,0.0
119,134,859,0,0.0
119,190,860,0,0.0
119,197,862,0,0.0
120,18,862,0,0.0
120,48,863,0,0.0
120,66,863,0,0.0
120,81,865,0,0.0
120,99,866,0,0.0
120,105,866,0,0.0
120,200,867,0,0.0
120,217,869,0,0.0
121,166,872,0,0.0
122,26,872,0,0.0
122,43,874,0,0.0
122,111,876,0,0.0
122,114,877,0,0.0
122,145,878,0,0.0
122,174,880,0,0.0
122,198,880,0,0.0
122,219,882,0,0.0
122,224,884,0,0.0
122,237,885,0,0.0
122,246,887,0,0.0
123,34,889,0,0.0
123,36,889,0,0.0
123,54,890,0,0.0
123,92,891,0,0.0
123,93,891,0,0.0
123,103,891,0,0.0
123,132,891,0,0.0
123,164,892,0,0.0
123,190,892,0,0.0
123,205,894,0,0.0
123,221,895,0,0.0
124,21,895,0,0.0
124,25,896,0,0.0
124,34,897,0,0.0
124,78,897,0,0.0
124,81,897,0,0.0
124,152,899,0,0.0
124,163,901,0,0.0
124,166,902,0,0.0
124,207,903,0,0.0
124,220,904,0,0.0
125,21,906,0,0.0
125,78,906,0,0.0
125,146,907,0,0.0
125,149,907,0,0.0
125,154,907,0,0.0
125,185,907,0,0.0
125,224,907,0,0.0
125,248,909,0,0.0
126,4,909,0,0.0
126,25,910,0,0.0
126,77,911,0,0.0
126,113,912,0,0.0
126,118,914,0,0.0
126,138,915,0,0.0
126,192,915,0,0.0
126,239,915,0,0.0
127,22,917,0,0.0
127,33,918,0,0.0
127,135,918,0,0.0
127,159,919,0,0.0
127,185,920,0,0.0
127,190,921,0,0.0
127,213,923,0,0.0
127,241,924,0,0.0
128,30,924,0,0.0
128,32,924,0,0.0
128,33,926,0,0.0
128,67,927,0,0.0
128,198,928,0,0.0
128,209,928,0,0.0
128,224,928,0,0.0
129,13,929,0,0.0
129,15,930,0,0.0
129,24,930,0,0.0
129,116,932,0,0.0
129,147,932,0,0.0
129,194,935,0,0.0
129,204,935,0,0.0
130,7,935,0,0.0
130,40,935,0,0.0
130,56,935,0,0.0
130,89,936,0,0.0
131,62,937,0,0.0
131,135,939,0,0.0
131,150,939,0,0.0
131,194,939,0,0.0
131,196,939,0,0.0
131,221,940,0,0.0
131,243,941,0,0.0
132,41,943,0,0.0
132,72,946,0,0.0
132,113,947,0,0.0
132,115,949,0,0.0
132,123,951,0,0.0
132,133,951,0,0.0
132,136,951,0,0.0
132,171,952,0,0.0
132,181,953,0,0.0
132,200,954,0,0.0
132,201,955,0,0.0
132,239,956,0,0.0
133,5,956,0,0.0
133,11,956,0,0.0
133,60,958,0,0.0
133,111,958,0,0.0
133,132,958,0,0.0
133,149,958,0,0.0
133,231,958,0,0.0
134,2,958,0,0.0
134,62,958,0,0.0
134,96,960,0,0.0
134,119,962,0,0.0
134,139,962,0,0.0
134,143,963,0,0.0
134,159,964,0,0.0
134,226,964,0,0.0
135,12,966,0,0.0
135,28,966,0,0.0
135,30,967,0,0.0
135,52,968,0,0.0
135,75,969,0,0.0
135,93,971,0,0.0
135,127,971,0,0.0
135,131,972,0,0.0
135,150,973,0,0.0
135,159,976,0,0.0
135,164,977,0,0.0
135,193,980,0,0.0
135,236,984,0,0.0
136,25,986,0,0.0
136,29,986,0,0.0
136,51,991,0,0.0
136,68,993,0,0.0
136,80,994,0,0.0
136,103,995,0,0.0
136,132,996,0,0.0
136,138,997,0,0.0
136,247,997,0,0.0
137,9,998,0,0.0
137,59,1000,0,0.0
137,72,1001,0,0.0
137,229,1002,0,0.0
137,233,1004,0,0.0
137,240,1006,0,0.0
138,0,1007,0,0.0
138,45,1008,0,0.0
138,46,1009,0,0.0
138,51,1010,0,0.0
138,75,1012,0,0.0
138,103,1013,0,0.0
138,126,1013,0,0.0
138,136,1014,0,0.0
138,147,1014,0,0.0
138,195,1017,0,0.0
138,201,1018,0,0.0
138,212,1019,0,0.0
138,227,1020,0,0.0
139,32,1023,0,0.0
139,134,1023,0,0.0
139,173,1023,0,0.0
139,175,1023,0,0.0
139,212,1024,0,0.0
139,217,1025,0,0.0
139,238,1026,0,0.0
140,4,1026,0,0.0
140,18,1026,0,0.0
140,60,1028,0,0.0
140,85,1029,0,0.0
140,144,1031,0,0.0
140,211,1031,0,0.0
141,17,1032,0,0.0
141,30,1033,0,0.0
141,171,1033,0,0.0
141,203,1033,0,0.0
141,217,1034,0,0.0
141,224,1036,0,0.0
142,35,1036,0,0.0
142,38,1038,0,0.0
142,55,1039,0,0.0
142,143,1039,0,0.0
142,190,1039,0,0.0
143,134,1039,0,0.0
143,142,1040,0,0.0
143,184,1041,0,0.0
143,209,1044,0,0.0
143,216,1045,0,0.0
144,5,1046,0,0.0
144,7,1047,0,0.0
144,114,1048,0,0.0
144,140,1053,0,0.0
144,224,1053,0,0.0
144,239,1055,0,0.0
145,4,1056,0,0.0
145,18,1056,0,0.0
145,43,1056,0,0.0
145,79,1057,0,0.0
145,122,1058,0,0.0
145,196,1059,0,0.0
145,216,1061,0,0.0
145,225,1063,0,0.0
146,34,1063,0,0.0
146,56,1064,0,0.0
146,67,1068,0,0.0
146,105,1069,0,0.0
146,108,1070,0,0.0
146,109,1071,0,0.0
146,125,1074,0,0.0
146,166,1075,0,0.0
146,199,1076,0,0.0
146,202,1077,0,0.0
147,15,1077,0,0.0
147,62,1077,0,0.0
147,93,1078,0,0.0
147,129,1080,0,0.0
147,138,1080,0,0.0
147,177,1081,0,0.0
147,210,1082,0,0.0
147,230,1082,0,0.0
147,247,1084,0,0.0
148,27,1085,0,0.0
148,112,1085,0,0.0
148,187,1087,0,0.0
148,215,1087,0,0.0
148,234,1088,0,0.0
149,12,1089,0,0.0
149,83,1090,0,0.0
149,109,1091,0,0.0
149,125,1091,0,0.0
149,133,1092,0,0.0
149,184,1093,0,0.0
149,190,1093,0,0.0
149,242,1095,0,0.0
149,249,1097,0,0.0
150,2,1098,0,0.0
150,7,1098,0,0.0
150,17,1098,0,0.0
150,49,1098,0,0.0
150,61,1098,0,0.0
150,110,1099,0,0.0
150,131,1103,0,0.0
150,135,1105,0,0.0
150,168,1105,0,0.0
150,220,1108,0,0.0
150,235,1110,0,0.0
151,51,1110,0,0.0
151,66,1111,0,0.0
151,97,1111,0,0.0
151,153,1111,0,0.0
151,156,1112,0,0.0
151,179,1114,0,0.0
151,247,1114,0,0.0
152,5,1115,0,0.0
152,72,1116,0,0.0
152,87,1116,0,0.0
152,101,1118,0,0.0
152,124,1119,0,0.0
152,169,1119,0,0.0
152,172,1120,0,0.0
152,234,1120,0,0.0
152,237,1124,0,0.0
153,35,1124,0,0.0
153,39,1125,0,0.0
153,103,1126,0,0.0
153,151,1127,0,0.0
153,180,1127,0,0.0
153,196,1128,0,0.0
153,198,1129,0,0.0
153,249,1130,0,0.0
154,57,1130,0,0.0
154,90,1133,0,0.0
154,107,1134,0,0.0
154,117,1136,0,0.0
154,125,1137,0,0.0
154,168,1137,0,0.0
154,179,1137,0,0.0
154,218,1140,0,0.0
155,6,1140,0,0.0
